route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
100193,1851,27810576,"SEATTLE CENTER FREMONT","LOCAL",0,3800405-1,21032115
100269,1851,27810575,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800405-1,20075156
100269,1851,27810574,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800369-1,20075166
100269,1851,27810573,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075155
100269,1851,27810572,"NORTHGATE LAKE CITY","LOCAL",0,3800351-1,11075155
100269,1851,27810571,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075166
100269,1851,27810570,"NORTHGATE LAKE CITY","LOCAL",0,3800375-1,11075155
100269,1851,27810569,"NORTHGATE LAKE CITY","LOCAL",0,3800384-1,11075163
100269,1851,27810568,"NORTHGATE LAKE CITY","LOCAL",0,3800405-1,11075155
100269,1851,27810567,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800379-1,20075166
100269,1851,27810566,"NORTHGATE LAKE CITY","LOCAL",0,3800377-1,11075155
100269,1851,27810565,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800392-1,20075166
100269,1851,27810564,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800351-1,20075166
100269,1851,27810563,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800375-1,20075156
100269,1851,27810562,"NORTHGATE LAKE CITY","LOCAL",0,3800384-1,11075157
100269,1851,27810561,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075157
100269,1851,27810560,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800352-1,20075161
100184,1851,27810559,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800384-1,40031043
100269,1851,27810558,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800367-1,20075161
100184,1851,27810557,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800360-1,31031046
100193,1851,27810556,"SEATTLE CENTER FREMONT","LOCAL",0,3800379-1,21032115
100269,1851,27810555,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800351-1,20075156
100193,1851,27810554,"SEATTLE CENTER FREMONT","LOCAL",0,3800352-1,21032115
100193,1851,27810553,"SEATTLE CENTER FREMONT","LOCAL",0,3800392-1,21032115
100193,1851,27810552,"SEATTLE CENTER FREMONT","LOCAL",0,3800304-1,21032115
100193,1851,27810551,"SEATTLE CENTER FREMONT","LOCAL",0,3800308-1,21032115
100269,1851,27810550,"NORTHGATE LAKE CITY","LOCAL",0,3800405-1,11075155
100184,1851,27810549,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800307-1,40031045
100184,1851,27810548,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800369-1,40031045
100269,1851,27810547,"NORTHGATE LAKE CITY","LOCAL",0,3800379-1,11075163
100269,1851,27810546,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800405-1,20075161
100184,1851,27810545,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800360-1,40031045
100269,1851,27810544,"NORTHGATE LAKE CITY","LOCAL",0,3800307-1,11075163
100184,1851,27810543,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800354-1,31031046
100184,1851,27810542,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800384-1,40031045
100269,1851,27810541,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800304-1,20075166
100184,1851,27810540,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800384-1,31031046
100184,1851,27810539,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800405-1,40031045
100193,1851,27810538,"SEATTLE CENTER FREMONT","LOCAL",0,3800357-1,21032115
100193,1851,27810537,"SEATTLE CENTER FREMONT","LOCAL",0,3800377-1,21032115
100193,1851,27810536,"SEATTLE CENTER FREMONT","LOCAL",0,3800304-1,21032115
100193,1851,27810535,"SEATTLE CENTER FREMONT","LOCAL",0,3800369-1,21032115
100193,1851,27810534,"SEATTLE CENTER FREMONT","LOCAL",0,3800405-1,21032115
100193,1851,27810533,"SEATTLE CENTER FREMONT","LOCAL",0,3800352-1,21032115
100193,1851,27810532,"SEATTLE CENTER FREMONT","LOCAL",0,3800377-1,21032115
100193,1851,27810531,"SEATTLE CENTER FREMONT","LOCAL",0,3800384-1,21032115
100193,1851,27810530,"SEATTLE CENTER FREMONT","LOCAL",0,3800307-1,21032115
100193,1851,27810529,"SEATTLE CENTER FREMONT","LOCAL",0,3800369-1,21032115
100193,1851,27810528,"SEATTLE CENTER FREMONT","LOCAL",0,3800405-1,21032115
100193,1851,27810527,"SEATTLE CENTER FREMONT","LOCAL",0,3800304-1,21032115
100193,1851,27810526,"SEATTLE CENTER FREMONT","LOCAL",0,3800406-1,21032115
100193,1851,27810525,"SEATTLE CENTER FREMONT","LOCAL",0,3800379-1,21032115
100193,1851,27810524,"SEATTLE CENTER FREMONT","LOCAL",0,3800357-1,21032115
100193,1851,27810523,"SEATTLE CENTER FREMONT","LOCAL",0,3800375-1,21032115
100193,1851,27810522,"SEATTLE CENTER FREMONT","LOCAL",0,3800367-1,21032115
100193,1851,27810521,"SEATTLE CENTER FREMONT","LOCAL",0,3800414-1,21032115
100193,1851,27810520,"SEATTLE CENTER FREMONT","LOCAL",0,3800308-1,21032115
100193,1851,27810519,"SEATTLE CENTER FREMONT","LOCAL",0,3800304-1,21032115
100193,1851,27810518,"SEATTLE CENTER FREMONT","LOCAL",0,3800377-1,21032115
100193,1851,27810517,"SEATTLE CENTER FREMONT","LOCAL",0,3800379-1,21032115
100193,1851,27810516,"SEATTLE CENTER FREMONT","LOCAL",0,3800307-1,21032115
100193,1851,27810515,"SEATTLE CENTER FREMONT","LOCAL",0,3800351-1,21032115
100193,1851,27810514,"SEATTLE CENTER FREMONT","LOCAL",0,3800369-1,21032115
100193,1851,27810513,"SEATTLE CENTER FREMONT","LOCAL",0,3800308-1,21032115
100193,1851,27810512,"SEATTLE CENTER FREMONT","LOCAL",0,3800304-1,21032115
100193,1851,27810511,"SEATTLE CENTER FREMONT","LOCAL",0,3800377-1,21032115
100193,1851,27810510,"SEATTLE CENTER FREMONT","LOCAL",0,3800379-1,21032115
100193,1851,27810509,"SEATTLE CENTER FREMONT","LOCAL",0,3800307-1,21032115
100193,1851,27810508,"SEATTLE CENTER FREMONT","LOCAL",0,3800351-1,21032115
100193,1851,27810507,"SEATTLE CENTER FREMONT","LOCAL",0,3800369-1,21032115
100193,1851,27810506,"SEATTLE CENTER FREMONT","LOCAL",0,3800307-1,21032115
100193,1851,27810505,"SEATTLE CENTER FREMONT","LOCAL",0,3800411-1,21032115
100269,1851,27810504,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075163
100269,1851,27810503,"NORTHGATE LAKE CITY","LOCAL",0,3800308-1,11075163
100269,1851,27810502,"NORTHGATE LAKE CITY","LOCAL",0,3800377-1,11075155
100269,1851,27810501,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800405-1,20075166
100269,1851,27810500,"NORTHGATE LAKE CITY","LOCAL",0,3800367-1,11075157
100269,1851,27810499,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800379-1,20075166
100269,1851,27810498,"NORTHGATE LAKE CITY","LOCAL",0,3800304-1,11075157
100269,1851,27810497,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075156
100269,1851,27810496,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075156
100269,1851,27810495,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800406-1,20075156
100269,1851,27810494,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800369-1,20075166
100269,1851,27810493,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800367-1,20075166
100269,1851,27810492,"NORTHGATE LAKE CITY","LOCAL",0,3800307-1,11075155
100269,1851,27810491,"NORTHGATE LAKE CITY","LOCAL",0,3800377-1,11075163
100269,1851,27810490,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800307-1,20075166
100269,1851,27810489,"NORTHGATE LAKE CITY","LOCAL",0,3800308-1,11075155
100269,1851,27810488,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800304-1,20075156
100269,1851,27810487,"NORTHGATE LAKE CITY","LOCAL",0,3800379-1,11075163
100269,1851,27810486,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800384-1,20075156
100269,1851,27810485,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075163
100269,1851,27810484,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800384-1,20075166
100269,1851,27810483,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075155
100269,1851,27810482,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075166
100269,1851,27810481,"NORTHGATE LAKE CITY","LOCAL",0,3800369-1,11075163
100269,1851,27810480,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075156
100269,1851,27810479,"NORTHGATE LAKE CITY","LOCAL",0,3800411-1,11075155
100269,1851,27810478,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800304-1,20075156
100269,1851,27810477,"NORTHGATE LAKE CITY","LOCAL",0,3800405-1,11075163
100269,1851,27810476,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800375-1,20075156
100269,1851,27810475,"NORTHGATE LAKE CITY","LOCAL",0,3800304-1,11075155
100269,1851,27810474,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800379-1,20075156
100269,1851,27810473,"NORTHGATE LAKE CITY","LOCAL",0,3800308-1,11075155
100269,1851,27810472,"NORTHGATE LAKE CITY","LOCAL",0,3800405-1,11075155
100269,1851,27810471,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800360-1,20075166
100269,1851,27810470,"NORTHGATE LAKE CITY","LOCAL",0,3800377-1,11075155
100269,1851,27810469,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800369-1,20075156
100269,1851,27810468,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800354-1,20075156
100269,1851,27810467,"NORTHGATE LAKE CITY","LOCAL",0,3800554-1,11075157
100269,1851,27810466,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800369-1,20075156
100269,1851,27810465,"NORTHGATE LAKE CITY","LOCAL",0,3800379-1,11075155
100269,1851,27810464,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800351-1,20075156
100269,1851,27810463,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800307-1,20075166
100269,1851,27810462,"NORTHGATE LAKE CITY","LOCAL",0,3800351-1,11075163
100269,1851,27810461,"NORTHGATE LAKE CITY","LOCAL",0,3800304-1,11075155
100269,1851,27810460,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800351-1,20075166
100269,1851,27810459,"NORTHGATE LAKE CITY","LOCAL",0,3800377-1,11075163
100269,1851,27810458,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800307-1,20075166
100269,1851,27810457,"NORTHGATE LAKE CITY","LOCAL",0,3800304-1,11075163
100269,1851,27810456,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800411-1,20075156
100269,1851,27810455,"NORTHGATE LAKE CITY","LOCAL",0,3800352-1,11075155
100269,1851,27810454,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800377-1,20075166
100269,1851,27810453,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800308-1,20075156
100269,1851,27810452,"NORTHGATE LAKE CITY","LOCAL",0,3800406-1,11075155
100269,1851,27810451,"NORTHGATE LAKE CITY","LOCAL",0,3800307-1,11075163
100269,1851,27810450,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800369-1,20075166
100269,1851,27810449,"NORTHGATE LAKE CITY","LOCAL",0,3800384-1,11075155
100269,1851,27810448,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800352-1,20075156
100269,1851,27810447,"NORTHGATE LAKE CITY","LOCAL",0,3800304-1,11075155
100269,1851,27810446,"NORTHGATE LAKE CITY","LOCAL",0,3800307-1,11075163
100269,1851,27810445,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800406-1,20075156
100269,1851,27810444,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800352-1,20075156
100269,1851,27810443,"NORTHGATE LAKE CITY","LOCAL",0,3800384-1,11075155
100269,1851,27810442,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800304-1,20075156
100269,1851,27810441,"NORTHGATE LAKE CITY","LOCAL",0,3800351-1,11075163
100269,1851,27810440,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800308-1,20075166
100269,1851,27810439,"NORTHGATE LAKE CITY","LOCAL",0,3800351-1,11075155
100269,1851,27810438,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800308-1,20075156
100269,1851,27810437,"NORTHGATE LAKE CITY","LOCAL",0,3800375-1,11075155
100259,1851,27810436,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800409-1,20067070
100261,1851,27810435,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800381-1,11068082
100261,1851,27810434,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800344-1,11068084
100259,1851,27810433,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800344-1,20067069
100261,1851,27810432,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800416-1,11068084
100261,1851,27810431,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800311-1,11068082
100261,1851,27810430,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800311-1,11068082
100259,1851,27810429,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800311-1,20067069
100261,1851,27810428,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800312-1,11068082
100261,1851,27810427,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800347-1,11068082
100261,1851,27810426,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800347-1,11068082
100261,1851,27810425,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800311-1,11068084
100261,1851,27810424,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800410-1,11068082
100261,1851,27810423,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800410-1,11068082
100261,1851,27810422,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800342-1,11068084
100261,1851,27810421,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800342-1,11068082
100261,1851,27810420,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800345-1,11068082
100261,1851,27810419,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800345-1,11068082
100261,1851,27810418,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800371-2,11068080
100261,1851,27810417,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800409-1,11068082
100261,1851,27810416,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800409-1,11068082
100261,1851,27810415,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800415-1,11068081
100261,1851,27810414,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800415-1,11068082
100261,1851,27810413,"NORTHGATE UNIVERSITY VILLAGE","LOCAL",0,3800415-1,11068081
100269,1851,27810412,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800384-1,20075156
100269,1851,27810411,"NORTHGATE LAKE CITY","LOCAL",0,3800406-1,11075155
100184,1851,27810410,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800378-2,40031043
100269,1851,27810409,"NORTHGATE LAKE CITY","LOCAL",0,3800352-1,11075155
100269,1851,27810408,"NORTHGATE LAKE CITY","LOCAL",0,3800352-1,11075155
100269,1851,27810407,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800307-1,20075156
100184,1851,27810406,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800351-1,31031046
100184,1851,27810405,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800384-1,40031045
100184,1851,27810404,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800384-1,31031046
100184,1851,27810403,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800384-1,40031045
100184,1851,27810402,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800384-1,31031046
100184,1851,27810401,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800377-1,40031045
100184,1851,27810400,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800377-1,31031046
100184,1851,27810399,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800351-1,31031046
100184,1851,27810398,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800351-1,40031045
100184,1851,27810397,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800369-1,31031046
100184,1851,27810396,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800375-1,40031045
100184,1851,27810395,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800375-1,31031046
100184,1851,27810394,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800375-1,40031045
100184,1851,27810393,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800375-1,31031046
100259,1851,27810392,"NORTHGATE ROOSEVELT","LOCAL",0,3800345-1,11067062
100261,1851,27810391,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800345-1,20068069
100259,1851,27810390,"NORTHGATE ROOSEVELT","LOCAL",0,3800395-1,11067062
100261,1851,27810389,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800395-1,20068085
100259,1851,27810388,"NORTHGATE ROOSEVELT","LOCAL",0,3800342-1,11067061
100259,1851,27810387,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800342-1,20067065
100259,1851,27810386,"NORTHGATE ROOSEVELT","LOCAL",0,3800342-1,11067062
100261,1851,27810385,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800342-1,20068069
100259,1851,27810384,"NORTHGATE ROOSEVELT","LOCAL",0,3800312-1,11067061
100259,1851,27810383,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800312-1,20067065
100259,1851,27810382,"NORTHGATE ROOSEVELT","LOCAL",0,3800338-1,11067062
100259,1851,27810381,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800381-1,20067067
100259,1851,27810380,"NORTHGATE ROOSEVELT","LOCAL",0,3800381-1,11067062
100261,1851,27810379,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800381-1,20068069
100259,1851,27810378,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800381-1,20067067
100259,1851,27810377,"NORTHGATE ROOSEVELT","LOCAL",0,3800381-1,11067062
100261,1851,27810376,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800381-1,20068085
100259,1851,27810375,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800375-1,20067065
100259,1851,27810374,"NORTHGATE ROOSEVELT","LOCAL",0,3800367-1,11067062
100261,1851,27810373,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800367-1,20068069
100259,1851,27810372,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800416-1,20067067
100259,1851,27810371,"NORTHGATE ROOSEVELT","LOCAL",0,3800311-1,11067062
100261,1851,27810370,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800311-1,20068069
100259,1851,27810369,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800311-1,20067067
100259,1851,27810368,"NORTHGATE ROOSEVELT","LOCAL",0,3800311-1,11067062
100261,1851,27810367,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800311-1,20068069
100259,1851,27810366,"NORTHGATE ROOSEVELT","LOCAL",0,3800345-1,11067064
100259,1851,27810365,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800345-1,20067065
100259,1851,27810364,"NORTHGATE ROOSEVELT","LOCAL",0,3800312-1,11067062
100261,1851,27810363,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800312-1,20068069
100259,1851,27810362,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800312-1,20067067
100259,1851,27810361,"NORTHGATE ROOSEVELT","LOCAL",0,3800312-1,11067062
100261,1851,27810360,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800312-1,20068069
100259,1851,27810359,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800312-1,20067067
100259,1851,27810358,"NORTHGATE ROOSEVELT","LOCAL",0,3800312-1,11067062
100261,1851,27810357,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800371-2,20068068
100259,1851,27810356,"NORTHGATE ROOSEVELT","LOCAL",0,3800395-1,11067064
100259,1851,27810355,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800395-1,20067065
100259,1851,27810354,"NORTHGATE ROOSEVELT","LOCAL",0,3800347-1,11067062
100261,1851,27810353,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800347-1,20068069
100259,1851,27810352,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800347-1,20067067
100259,1851,27810351,"NORTHGATE ROOSEVELT","LOCAL",0,3800347-1,11067062
100261,1851,27810350,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800347-1,20068069
100259,1851,27810349,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800347-1,20067067
100259,1851,27810348,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800311-1,20067067
100259,1851,27810347,"NORTHGATE ROOSEVELT","LOCAL",0,3800410-1,11067062
100261,1851,27810346,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800410-1,20068069
100259,1851,27810345,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800410-1,20067067
100259,1851,27810344,"NORTHGATE ROOSEVELT","LOCAL",0,3800410-1,11067062
100261,1851,27810343,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800410-1,20068069
100259,1851,27810342,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800410-1,20067067
100259,1851,27810341,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800342-1,20067067
100259,1851,27810340,"NORTHGATE ROOSEVELT","LOCAL",0,3800342-1,11067062
100261,1851,27810339,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800342-1,20068069
100259,1851,27810338,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800342-1,20067067
100259,1851,27810337,"NORTHGATE ROOSEVELT","LOCAL",0,3800302-1,11067062
100261,1851,27810336,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800302-1,20068085
100259,1851,27810335,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800345-1,20067067
100259,1851,27810334,"NORTHGATE ROOSEVELT","LOCAL",0,3800345-1,11067062
100261,1851,27810333,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800345-1,20068069
100259,1851,27810332,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800345-1,20067067
100259,1851,27810331,"NORTHGATE ROOSEVELT","LOCAL",0,3800398-1,11067062
100261,1851,27810330,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800398-1,20068085
100259,1851,27810329,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800383-1,20067065
100259,1851,27810328,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800410-1,20067065
100259,1851,27810327,"NORTHGATE ROOSEVELT","LOCAL",0,3800409-1,11067062
100261,1851,27810326,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800409-1,20068069
100259,1851,27810325,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800409-1,20067067
100259,1851,27810324,"NORTHGATE ROOSEVELT","LOCAL",0,3800409-1,11067062
100261,1851,27810323,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800409-1,20068069
100259,1851,27810322,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800409-1,20067067
100259,1851,27810321,"NORTHGATE ROOSEVELT","LOCAL",0,3800303-1,11067062
100261,1851,27810320,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800303-1,20068085
100259,1851,27810319,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800415-1,20067065
100259,1851,27810318,"NORTHGATE ROOSEVELT","LOCAL",0,3800415-1,11067062
100261,1851,27810317,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800415-1,20068085
100259,1851,27810316,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800415-1,20067067
100259,1851,27810315,"NORTHGATE ROOSEVELT","LOCAL",0,3800415-1,11067062
100261,1851,27810314,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800415-1,20068069
100259,1851,27810313,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800415-1,20067067
100259,1851,27810312,"NORTHGATE ROOSEVELT","LOCAL",0,3800415-1,11067062
100261,1851,27810311,"UNIVERSITY DISTRICT UNIVERSITY VILLAGE","LOCAL",1,3800415-1,20068085
100259,1851,27810310,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800415-1,20067067
100259,1851,27810309,"UNIVERSITY DISTRICT ROOSEVELT","LOCAL",1,3800403-1,20067065
100184,1851,27810308,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800308-1,31031046
100184,1851,27810307,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800405-1,31031046
100184,1851,27810306,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800411-1,40031045
100184,1851,27810305,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800411-1,31031046
100184,1851,27810304,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800411-1,40031045
100184,1851,27810303,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800411-1,31031046
100184,1851,27810302,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800377-1,40031045
100184,1851,27810301,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800382-1,31031046
100184,1851,27810300,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800554-1,40031045
100184,1851,27810299,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800554-1,31031046
100184,1851,27810298,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800352-1,40031045
100184,1851,27810297,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800352-1,31031046
100184,1851,27810296,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800352-1,40031045
100184,1851,27810295,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800352-1,31031046
100184,1851,27810294,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800369-1,40031044
100269,1851,27810293,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,3800405-1,20075156
100184,1851,27810292,"CENTRAL MAGNOLIA FREMONT","LOCAL",0,3800307-1,31031046
100184,1851,27810291,"UNIVERSITY DISTRICT FREMONT","LOCAL",1,3800406-1,40031045
